file	batch
ENCFF388HVN_ENCFF156VYR.Aligned.sortedByCoord.out.bed	20
ENCFF067AQF_ENCFF390FTP.Aligned.sortedByCoord.out.bed	6
ENCFF337AXV_ENCFF681WKG.Aligned.sortedByCoord.out.bed	6
ENCFF471LKZ_ENCFF939PHY.Aligned.sortedByCoord.out.bed	14
ENCFF263DFL_ENCFF750DNI.Aligned.sortedByCoord.out.bed	14
ENCFF172DFO_ENCFF513LJK.Aligned.sortedByCoord.out.bed	18
ENCFF510QXH_ENCFF197PKZ.Aligned.sortedByCoord.out.bed	18
ENCFF223HHS_ENCFF189TUQ.Aligned.sortedByCoord.out.bed	23
ENCFF048SDS_ENCFF410DEW.Aligned.sortedByCoord.out.bed	23
ENCFF607BPS_ENCFF232BDX.Aligned.sortedByCoord.out.bed	10
ENCFF360DVE_ENCFF756JFY.Aligned.sortedByCoord.out.bed	10
ENCFF665BGI_ENCFF315AQR.Aligned.sortedByCoord.out.bed	1
ENCFF985OVL_ENCFF593XTS.Aligned.sortedByCoord.out.bed	1
ENCFF405UJA_ENCFF245HYS.Aligned.sortedByCoord.out.bed	21
ENCFF392XBJ_ENCFF711IKC.Aligned.sortedByCoord.out.bed	21
ENCFF133KFL_ENCFF963BLJ.Aligned.sortedByCoord.out.bed	9
ENCFF891FZS_ENCFF664VXC.Aligned.sortedByCoord.out.bed	9
ENCFF703PUD_ENCFF405SQY.Aligned.sortedByCoord.out.bed	3
ENCFF793CAH_ENCFF894PPR.Aligned.sortedByCoord.out.bed	3
ENCFF873TWM_ENCFF903GYZ.Aligned.sortedByCoord.out.bed	21
ENCFF312ROS_ENCFF683AXB.Aligned.sortedByCoord.out.bed	21
ENCFF541HLQ_ENCFF855NHU.Aligned.sortedByCoord.out.bed	3
ENCFF825DLG_ENCFF823ZLQ.Aligned.sortedByCoord.out.bed	3
ENCFF905PJJ_ENCFF996ORV.Aligned.sortedByCoord.out.bed	5
ENCFF597AES_ENCFF604CLV.Aligned.sortedByCoord.out.bed	5
ENCFF177CKM_ENCFF143KLH.Aligned.sortedByCoord.out.bed	6
ENCFF708SAL_ENCFF594UTN.Aligned.sortedByCoord.out.bed	6
ENCFF682EBX_ENCFF801LSJ.Aligned.sortedByCoord.out.bed	18
ENCFF078KLK_ENCFF970UVV.Aligned.sortedByCoord.out.bed	18
ENCFF605VXW_ENCFF913ZEI.Aligned.sortedByCoord.out.bed	7
ENCFF924EZD_ENCFF444BKK.Aligned.sortedByCoord.out.bed	7
ENCFF682WVW_ENCFF637BLZ.Aligned.sortedByCoord.out.bed	15
ENCFF306FRF_ENCFF424BJP.Aligned.sortedByCoord.out.bed	15
ENCFF485ZGX_ENCFF383DSE.Aligned.sortedByCoord.out.bed	20
ENCFF721IPD_ENCFF553WDY.Aligned.sortedByCoord.out.bed	20
ENCFF876QNA_ENCFF499ITZ.Aligned.sortedByCoord.out.bed	20
ENCFF564BXF_ENCFF646LBK.Aligned.sortedByCoord.out.bed	13
ENCFF097IVE_ENCFF068EQH.Aligned.sortedByCoord.out.bed	13
ENCFF030DXO_ENCFF449SRE.Aligned.sortedByCoord.out.bed	9
ENCFF077QGG_ENCFF265ESV.Aligned.sortedByCoord.out.bed	9
ENCFF635INU_ENCFF376NVO.Aligned.sortedByCoord.out.bed	9
ENCFF402OGW_ENCFF637XJX.Aligned.sortedByCoord.out.bed	9
ENCFF430MDC_ENCFF549TIA.Aligned.sortedByCoord.out.bed	7
ENCFF946UUY_ENCFF691EYK.Aligned.sortedByCoord.out.bed	7
ENCFF169XEG_ENCFF796SDA.Aligned.sortedByCoord.out.bed	23
ENCFF138XJC_ENCFF259VDL.Aligned.sortedByCoord.out.bed	23
ENCFF106HXI_ENCFF763SDA.Aligned.sortedByCoord.out.bed	21
ENCFF462KWR_ENCFF949CWD.Aligned.sortedByCoord.out.bed	21
ENCFF006QAK_ENCFF278VBD.Aligned.sortedByCoord.out.bed	1
ENCFF613HXG_ENCFF989HXZ.Aligned.sortedByCoord.out.bed	1
ENCFF011KFI_ENCFF701HKR.Aligned.sortedByCoord.out.bed	2
ENCFF200CUU_ENCFF239LDQ.Aligned.sortedByCoord.out.bed	2
ENCFF025YLM_ENCFF697WWV.Aligned.sortedByCoord.out.bed	3
ENCFF317AWM_ENCFF023MFT.Aligned.sortedByCoord.out.bed	3
ENCFF077URG_ENCFF909KFE.Aligned.sortedByCoord.out.bed	4
ENCFF924TZR_ENCFF949KOY.Aligned.sortedByCoord.out.bed	4
ENCFF226MZL_ENCFF108KML.Aligned.sortedByCoord.out.bed	5
ENCFF512QIR_ENCFF816KYC.Aligned.sortedByCoord.out.bed	5
ENCFF229VBF_ENCFF178MWG.Aligned.sortedByCoord.out.bed	6
ENCFF773HLT_ENCFF768JSC.Aligned.sortedByCoord.out.bed	6
ENCFF248RMM_ENCFF349QHG.Aligned.sortedByCoord.out.bed	7
ENCFF947QZH_ENCFF258VUW.Aligned.sortedByCoord.out.bed	7
ENCFF258AKK_ENCFF028JDE.Aligned.sortedByCoord.out.bed	8
ENCFF988NMV_ENCFF205QCK.Aligned.sortedByCoord.out.bed	8
ENCFF403CZA_ENCFF278TEH.Aligned.sortedByCoord.out.bed	9
ENCFF385GEX_ENCFF922CDR.Aligned.sortedByCoord.out.bed	9
ENCFF291QQH_ENCFF602GIQ.Aligned.sortedByCoord.out.bed	10
ENCFF503VRZ_ENCFF105YHI.Aligned.sortedByCoord.out.bed	10
ENCFF325DLF_ENCFF616AQI.Aligned.sortedByCoord.out.bed	11
ENCFF914FKR_ENCFF838TBG.Aligned.sortedByCoord.out.bed	11
ENCFF327YPN_ENCFF150UHB.Aligned.sortedByCoord.out.bed	12
ENCFF244GPS_ENCFF587DIQ.Aligned.sortedByCoord.out.bed	12
ENCFF366MJN_ENCFF259JKZ.Aligned.sortedByCoord.out.bed	13
ENCFF006BJQ_ENCFF271EDI.Aligned.sortedByCoord.out.bed	13
ENCFF399RNY_ENCFF964LLJ.Aligned.sortedByCoord.out.bed	14
ENCFF546VNH_ENCFF420URE.Aligned.sortedByCoord.out.bed	14
ENCFF427IYE_ENCFF554VFV.Aligned.sortedByCoord.out.bed	15
ENCFF032JQZ_ENCFF191JJU.Aligned.sortedByCoord.out.bed	15
ENCFF510FRX_ENCFF409JQD.Aligned.sortedByCoord.out.bed	16
ENCFF307YSL_ENCFF823EPB.Aligned.sortedByCoord.out.bed	16
ENCFF667DSW_ENCFF963KVV.Aligned.sortedByCoord.out.bed	17
ENCFF139GST_ENCFF599WQS.Aligned.sortedByCoord.out.bed	17
ENCFF701KJC_ENCFF603JIF.Aligned.sortedByCoord.out.bed	18
ENCFF711JSH_ENCFF941XAQ.Aligned.sortedByCoord.out.bed	18
ENCFF768ITX_ENCFF799XZV.Aligned.sortedByCoord.out.bed	19
ENCFF328LNA_ENCFF843XUC.Aligned.sortedByCoord.out.bed	19
ENCFF793WXG_ENCFF201DSF.Aligned.sortedByCoord.out.bed	20
ENCFF344ITC_ENCFF314EUX.Aligned.sortedByCoord.out.bed	20
ENCFF801YDB_ENCFF794CUL.Aligned.sortedByCoord.out.bed	21
ENCFF619LUS_ENCFF200OMG.Aligned.sortedByCoord.out.bed	21
ENCFF814RUM_ENCFF797XKP.Aligned.sortedByCoord.out.bed	22
ENCFF271YDX_ENCFF351BDU.Aligned.sortedByCoord.out.bed	22
ENCFF866KCW_ENCFF518SUL.Aligned.sortedByCoord.out.bed	23
ENCFF813XBJ_ENCFF276KEO.Aligned.sortedByCoord.out.bed	23
ENCFF965LFR_ENCFF672JOW.Aligned.sortedByCoord.out.bed	24
ENCFF735VWU_ENCFF132NQV.Aligned.sortedByCoord.out.bed	24
ENCFF143ZSF_ENCFF333DWV.Aligned.sortedByCoord.out.bed	24
ENCFF970XPJ_ENCFF295GVT.Aligned.sortedByCoord.out.bed	25
ENCFF447YTB_ENCFF210CQX.Aligned.sortedByCoord.out.bed	25
